(“ ATLAS MARITIME “,,,,2,"Poseidonos Avenue & 3, Moraitini Street,",1,"Palaio Faliro, 175 61",31,210-9465000,,,210-9465099,,office@atlasmaritime.eu,,,1,,,,CUSTOMER,test12,"),"
(“ ALPHA TANKERS AND FREIGHTERS “,,,,2,354 SYGROU AVE.,1,176 74 ATHENS,31,210-9484400,,,210-9408825,,mail@alphatankers.com,,,1,,,,CUSTOMER,test12,"),"
(“ ALLSEAS MARINE “,,,,2,15 KARAMANLI AVE. VOULA,1,16673,31,210-8914600,,,210-8995088,,qsv@allseas.gr,,,1,,,,CUSTOMER,test12,"),"
(“ ADMIBROS SHIPMANAGEMENT “,,,,2,"Blue Anchor House, 4R, Parou Street,",2,1082 Nicosia,31,35722512195,,,35722813824,,management@admibros.com,,,3,,,,CUSTOMER,XANDRINOS,"),"
(“ GUARDIAN MARITIME LIMITED “,,,GUARDIMAR,2,61 AFRODITIS STR,1,16777,1,302109628379,302109640085,,302109628646,,guardian@hol.gr,,,4,998049431,ΠΛΟΙΩΝ,,CUSTOMER,GLYKAS,"),"
(“ WCS HELLAS “,,,,4,61 AFRODITIS STR,1,1677,0,,,,,,,,,0,,,,HANDLING,0,"),"
(“ WCS LTD “,,,,4,, ,,0,,,,,,,,,0,,,,HANDLING,0,"),"
(“ NOT APPLICABLE SUPPLIER “,,,,1,, ,,0,,,,,,,,,0,,,,SUPPLIER,0,"),"
(“ NOT APPLICABLE SHIPPER “,,,,3,, ,,0,,,,,,,,,0,,,,SHIPPER,0,"),"
(“ WCS “,,,,4,, ,,0,,,,,,,,,0,,,,HANDLING,0,"),"
(“ TEKIM “,,,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ IEC (ISRAEL ELECTRIC CORP) “,,,IEC,2,ISRAEL, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ KAREL S.A “,,,KAREL S.A,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ ATL MANAGMENT “,,,ATL,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ MAKRO SHIPPING “,,,MAKRO,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ CATONOR “,,,,2,,165,,,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“ ELABBAD_EGYPT “,,,EGYPT,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,EUROGROUP-NEWBUILDINGS,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,WTAP,“,,2,,26,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,JOTUN HELLAS,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,GARCIA,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,BWGAL ASA,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,ELIMAR,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,FLANGE INSUL. KITS,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,C.C MIDLE EAST,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,OFER (SHIPS HOLDING) LTD,“,,2,, ,,0,,,,,,,,,0,,,S,CUSTOMER,0,"),"
(“,TEXNIKI PROSTASIA,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,NEOMARINE,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,NAVIGAZIONE,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,DOCKWISE YACHT TRANSPORT,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,V SHIPS LTD,“,FD,2,"V.Ships Ltd, Cyprus",32,,0,+357 25848545,,,+357 25560170,,slawomir.drabik@vships.com,,fleet.med@vships.com,0,,,,CUSTOMER,0,"),"
(“,GRACE MANAGEMENT SA,“,FD,2,"161-163, Praxitelous Street, Piraeus",24,,0,,,,,,tech@graceshipman.gr,,,0,,,,CUSTOMER,0,"),"
(“,NAFPIGIA NEORIO,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,A.K SHIPPING,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,STAR REEFERS AS,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,MELISSA,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,ROOS MARINE & INDUSTRIAL SERVICES LTD,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,PSB & CO,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,PSB PAPADAKIS,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,STEALTH MARITIME,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,FORTUNE TRANDING COMPANY,“,,2,, ,,0,,,,,,ftm@ftm.gr,,,0,,,,CUSTOMER,0,"),"
(“,TFE GROUP,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,NORD,“,,2,23 OLYMPION STREET, ,,0,,,,,,technical@rnkeo.com.cy,,,0,,,,CUSTOMER,0,"),"
(“,AQABA,“,,2,, ,,0,+962 6 4611505,,,+962 6 4611507,,ceec@ceec.com.jo,,,0,,,,CUSTOMER,0,"),"
(“,ALEXANDRA SHIPPING,“,,2,, ,,0,,,,,,yachtalexandrak@yahoo.gr,,,0,,,,CUSTOMER,0,"),"
(“,ZODIAC LONDON SUPPLY,“,,2,, ,,0,,,,,,,,,0,,,,CUSTOMER,0,"),"
(“,GABES MARINE TANKERS,“,,2,"ROUTE DE SOUSSE G.P. 1, 2034 EZZAHRA - TUNISIA", ,2034,0,21671454655,,,21671456 280,,gabesmarine@gmt.com.tn,,,0,930897,,,CUSTOMER,0,"),"
(“,AEGEAN BULK,“,0,2,8 dragatsaniou str,1,0,1,2103748250,0,0,2103385983,0,info@aegeanbulk.gr,technical@aegeanbulk.gr,0,1,test 87788,,0,CUSTOMER,test12,"),"
(“,ANTARES,“,0,2,03 Xanthou Str.,1,0,1,2108986362,0,0,2108947314,0,antares@otenet.gr,0,0,1,0,,Building Bona Vista,CUSTOMER,test12,"),"
(“,ATALANTA - OMEGKA CROUIZES,“,0,2,0,1,0,,2109910722 εσωτ. 016,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,ATHINA ATE / ABAX,“,0,2,Μαρούσι,1,0,1,2106501414,2106501404,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,BENELUX OVERSEAS,“,0,2,48 Possidonos Ave.,31,0,31,(210) 898-0446,0,0,210 8946180,0,benelux@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,BLUE STAR FERRIES SA,“,0,2,ATHENS 166 73,1,16673,1,2108919800,0,0,2108919829,0,bluestarferries@bluestarferries.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,CHANDRIS,“,0,2,95 Akti Miaouli,31,0,1,2104584000,0,0,2104290256,0,chandris-hellas@chandris-group.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,COMANAV,“,0,2,0,0,0,0,0,0,0,0,0,elidrissi@comanav.co.ma,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,CORRPRO CHINA,“,0,2,0,0,0,0,8.62E+016,0,0,8.62E+016,0,ccfesh@online.sh.cn,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,ELETSON CORPORATION,“,0,2,118 Kolokotroni Str.,1,0,1,210-4282300,2104183600,0,210-4282320,0,info@eletson.com,purchasing@eletson.com,0,1,0,,0,CUSTOMER,test12,"),"
(“,EQUINOX MARITIME,“,0,2,331 Kifissias Ave.,31,0,31,2106240400,0,0,2106240490,0,mail@equinoxmaritime.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,ESTORIL NAVIGATION,“,0,2,2 Falireos & E.Makariou Strs,31,0,31,2104857400,2104857500,0,2104857480,2104857485,ermis@ermismar.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,EURONAV SHIP MGMT HELLAS,“,0,2,69 Akti Miaouli,1,0,1,2104558000,210-4558021,0,2104558010,0,technical.gr@euronav.com,0,0,1,0,,0,CUSTOMER,test12,"),"
(“,GILMAR SHIPPING S.A.,“,0,2,6 Saki Karagiorga Str.,31,0,31,(210) 898-1822,0,0,(210) 894-6783,0,gilmarsa@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,GLOBUS SHIPMANAGEMENT,“,0,2,128 Vouliagmenis Ave.,31,0,31,2109608300,0,0,2109608359,0,info@globusmaritime.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,GOLDHEAT LIMITED,“,0,2,0,0,0,0,(210) 898-6067,0,0,(210) 429-0041,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,HELLENIC CARGO,“,0,2,0,0,0,0,0,0,0,2104110227,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,HELLENIC SEAWAYS CARGO,“,0,3,6 Astigos Str.,31,0,31,2104199100,0,0,2104116100,0,info@hellenicseaways.gr,0,0,1,0,0,0,SHIPPER,test12,"),"
(“,HELLESPONT HAMMONIA,“,0,2,0,32,0,0,(210) 428-3933,0,0,0,0,technical@hsm.hellespont.com,,,0,0,0,0,CUSTOMER,0,"),"
(“,KAIRIS BROTHERS,“,0,2,61-65 Filonos Str.,24,0,24,(210) 411-0300,0,0,(210) 422-0550,0,0,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,KYLA SHIPPING CO,“,0,2,348 Sygrou Ave.,1,17674,31,2104588300,2104588392,0,2104588391,0,ops@kylashipping.com,info@kylashipping.com,0,1,0,,0,CUSTOMER,test12,"),"
(“,LYKIARDOPOULOS,“,0,2,18 Orphanidou Str.,31,0,31,2102282212,0,0,0,0,accounts@lykiardopulo.co.uk,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,MAJESTIC INTERNATIONAL CRUISES LTD.,“,0,2,0,0,0,0,(210) 891-2100,0,0,(210) 891-2115,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,MARINE MANAGEMENT,“,0,2,2 Skouze Str.,24,0,31,2104586900,0,0,0,0,mms@mms.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,MINERVA MARINE INC.,“,0,2,0, ,0,0,2108907547,2108907500,210-8907631,2108907569,0,ac@minervamarine.com,te@minervamarine.com,0,1,0,,0,CUSTOMER,test12,"),"
(“,MOTOR OIL,“,0,2,Μαρούσι,1,0,1,2108094000,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,MSC SHIP MANAGEMENT (HK) LTD.,“,0,2,0,0,0,0,(852) 22306223,0,0,(852) 21690511,0,klau@mscsm.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,NANE SHIPPING MANAGEMENT,“,0,2,0,0,0,0,(210) 666-4556,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,NAVARONE S.A.,“,0,2,PIRAEUS 185 31,32,18531,,2104101700,0,0,2104179540,0,navarone@navarone.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,ORDER SHIPPING,“,0,2,126-128 Notara Str.,31,0,31,2104294111,0,0,0,0,order@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,OSG SHIP MANAGEMENT (GR) LTD,“,0,2,110 Vouliagmenis Ave.& Zamanou Str.,1,16674,1,2109119300,210-9119302,210-9119374,2109119302,0,gr.info@osg.com,gr.finance@osg.com,rpenesi@osg.com,1,0,0,0,CUSTOMER,test12,"),"
(“,PRIVATSEA,“,0,2,0,0,0,0,2116007230,0,0,2109419055,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,QUEENSWAY NAVIGATION,“,0,2,1 Alex.Pandou Str. & Kallirois Str.,31,0,31,(210) 924-9171,0,0,0,0,0,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,REEDEREI NORD,“,0,2,0,2,0,2,0,0,0,0,0,accounts@rnkeo.com.cy,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,LIVANOS HELLAS SA,“,0,2,6 Skouze Str.,1,185036,1,(210) 429-2730,210-4292731-4,0,0,0,email@sunenterprises.gr,0,0,1,0,,0,CUSTOMER,test12,"),"
(“,SAFETY MANAGEMENT,“,0,2,32 K. Karamanli Ave.,24,0,,2108957070,0,0,2108956900,0,safety@otenet.gr,0,0,0,0,0,invoicing only from D. Vourlidi,CUSTOMER,0,"),"
(“,SEAMARK,“,0,2,0,0,0,0,2108985999,0,(694) 454-2372,2108945215,0,tkoudas@hotmail.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,SPRINGFIELD SHIPPING,“,0,2,8 Zephyrou Str.,24,0,31,2109498111,0,0,2109489196,0,contact@olyship.com,NA.technical@olyship.com,0,1,0,0,0,CUSTOMER,test12,"),"
(“,STAMCO SHIPMANAGEMENT,“,0,2,21 Akti Miaouli,24,0,,2104220031,0,0,2104114917,0,stamco@stamco.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,STAMFORD NAVIGATION,“,0,2,83 Akti Miaouli & Flessa Str.,1,18535,1,2104290130,213148400,0,0,0,comercial@stamford-nav.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,STAVROS ROUSSOS MANAGEMENT,“,0,2,0,0,0,0,(210) 422-2383,0,0,(210) 411-4177,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,STYGA COMPANIA NAVIERA,“,0,2,0,0,0,0,2104283202,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,TECHNOMAR SHIPPING,“,0,2,3-5 Menandrou Str.,31,0,31,(210) 623-3670,0,0,2108084224,0,technomar@hol.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,TOP TANKERS MANAGEMENT,“,0,2,1 Vas. Sofias & Meg.Alexandrou Str.,1,15124,1,210 8128200,2108128111,0,0,0,ops@topman.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,UNICE,“,0,2,0,0,0,0,2104591866,0,0,0,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,VRONTADOS S.A.,“,0,2,11 Akti Miaouli,1,18535,1,2104114491,0,0,2104222328,0,vrontados@vrontados.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,WORLD CARRIER CORPORATION,“,0,2,0,0,0,0,2108035835,0,0,2108035840,0,accounts@worldcarrier.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,ZIM INTEGRATED SHIPPING SERV.,“,0,2,0,0,0,0,0,0,0,0,0,spinzi.judith@il.zim.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,ANEK,“,0,2,22 akti kondili,31,0,,2104197590,2821024179,0,2104197499,2821041801,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,LANE,“,0,2,0,31,0,31,210 4197575,28410-25249,0,28410-27052,0,lane@ath.forthnet.gr,0,0,1,0,,0,CUSTOMER,test12,"),"
(“,METRON,“,0,2,0, ,0,0,302105551180,0,0,2105551080,0,info@metronco.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,MINOAN LINES SHIPPING S.A.,“,0,2,Άγιος Διονύσιος,1,0,1,2104145748,0,0,0,0,europeeng@minoan.gr,olympiaeng@minoan.gr,0,0,0,0,0,CUSTOMER,0,"),"
(“,NAFPIGEIA SYROU,“,0,2,0,0,0,0,2281096378,0,0,2281096025,0,0,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,SIEMENS - ELCAT,“,0,2,0,31,0,31,0,0,0,0,0,Faye.Benham@siemens.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,CORRPRO ASIA PTE LTD,“,0,1,0,1,0,1,0,0,0,0,0,tay_hk@hotmail.com,choonqi.chen@corrpro.com.sg,pn.koh@corrpro.com.sg,1,0,,0,SUPPLIER,test12,"),"
(“,WRS,“,0,1,Boelewerf 1 d-e  2987 VD  Ridderkerk,5,0,,+31(0) 180 410 499,+31 (0) 653 415 370,,0,0,info@wrsmarine.com,jhs@wrsmarine.com,0,0,0,0,0,SUPPLIER,0,"),"
(“,WILSON TAYLOR ASIA PACIFIC PTE. LTD.,“,0,1,SINGAPORE 629119,1,629119,1,+65 62640388,0,6596931962,+65 62641806,0,wtappl@singnet.com.sg,kathy@wilsontaylorasiapacific.com,celine@wilsontaylorasiapacific.com,1,0,0,0,SUPPLIER,test12,"),"
(“,PLAISIO,“,0,1,0,0,0,0,2102895299,0,0,2102892233,0,0,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,ALPHA MARINE,“,0,2,0,31,0,31,2104280208-9,0,+30 6973333032,6973333032,0,0,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,DIANA SHIPPING SERVICES,“,0,2,16 Pentelis Str.,1,0,1,2109470040,0,6944705856,2109424975,0,dianashp@otenet.gr,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,FAFALIOS SHIPPING S.A.,“,0,2,35-39 Akti Miaouli,1,0,1,2104292268,0,6972488853,2104292271,0,fafpir@compuserve.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,HELLENIC SEAWAYS MANAGEMENT,“,0,2,0,0,0,0,0,0,6948505002,0,0,g.patrikios@hellenicseaway.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,QUINTANA MANAGEMENT LLC,“,0,2,0,31,0,31,2108986852,210-8986827,0,2108948823,0,purchasing@quintanamanagement.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,SEAWORLD MANAGEMENT,“,0,2,8 Possidonos Ave.,31,0,31,2109413777,0,0,2109428596,0,main@seaworldmt.gr,techn@seaworldmt.gr,0,1,0,0,0,CUSTOMER,test12,"),"
(“,SOLOI INC.,“,0,2,Athens,1,0,1,2106197435,0,0,2106197411,0,info@soloi.gr,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,OLYMPIC SHIPPING AND MANAGEMENT S.A.,“,0,2,8 Zephyrou Str.,1,17564,1,2109498111,0,6936653038,2109498198,0,contact@olyship.com,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,SUPERFAST FERRIES S.A.,“,0,2,123-125 Sygrou Ave. & Torva 3,32,0,31,2108919850,2108919000,0,2108919059,0,marops@attica-group.com,,vergis@attica-group.com,1,0,0,0,CUSTOMER,test12,"),"
(“,ZIMARIS,“,0,2,0,31,0,31,2104612413,0,6974503621,0,0,0,0,0,1,0,0,0,CUSTOMER,test12,"),"
(“,METAFORIKH,“,0,3,0,0,0,0,(210) 989-0000,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,AEROMET,“,0,2,8 harilaou trikoupi strt,1,0,1,2104184985,0,0,2104533910,0,aeromet@otenet.gr,0,0,1,0,,0,CUSTOMER,test12,"),"
(“,DHL  TELONEIO EKSAGOGES,“,0,3,0,0,0,0,210 3543395 - 6,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,DHL,“,0,3,0,0,0,0,2109890000,2109890953,0,2109841044,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,DHL TELONEIO EISAGOGES,“,0,3,0,0,0,0,2103543390,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,EUROCOM,“,0,3,0,0,0,0,2104286060,0,0,2104526071,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,JLS LOGISTICS,“,0,3,MIDDLESEX TW 14 0RB,4,0,4,2087517060,0,0,0,0,mark.kurjeja@jls-logistics.co.uk,0,0,1,0,0,0,SHIPPER,test12,"),"
(“,LEGERO INTERNATIONAL HELLAS LTD,“,0,3,AGIAS ANNIS 71 & KIFISOY (8-4),1,0,1,2104015680,0,6944429522,2104015683,0,operations.hellas@legero.nl,0,0,0,0,0,0,SHIPPER,0,"),"
(“,LEGERO INTERNATIONAL(HOLLAND) BV FOR COLLECTION,“,0,3,Viaardingen,5,3133 KW,5,3.10E+016,0,0,3.10E+016,0,operations.rotterdam@legero.nl,0,0,0,0,0,0,SHIPPER,0,"),"
(“,SARRIS TRANS / METAFORIKI PIREAUS,“,0,3,ΔΡΑΓΑΤΣΑΝΙΟΥ 69 & ΔΕΡΒΕΝΑΚΙΩΝ,1,0,1,2104615143,0,0,2104615143,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,SPEED COURIERS,“,0,3,ΔΑΦΝΗ,1,17234,1,210 9762007,0,0,2109702672,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,SPEEDEX,“,0,3,ΑΘΗΝΑ,1,0,1,2103407000,0,0,2103407007,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,SPEEDEX ALIMOU,“,0,3,0,0,0,0,2109957002,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,TNT EISAGOGON,“,0,3,0,0,0,0,+30 2103543866,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,UNIT HELLAS,“,0,3,0,0,0,0,2104329303,0,0,2104329530,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,UPS,“,0,3,0,31,0,31,2109984000,0,0,0,0,0,0,0,1,0,0,0,SHIPPER,test12,"),"
(“,VEINOGLOU,“,0,3,0,0,0,0,2109466148,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,GENIKI TAXYDROMIKI,“,0,3,0,31,0,31,2109930560,0,0,0,0,0,0,0,1,0,0,0,SHIPPER,test12,"),"
(“,QUICK IPIRESIES DIETHNON METAFORON,“,0,3,ΠΕΙΡΑΙΑΣ,1,0,1,2104290342,0,0,2104290345,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,LANTZES GERMANIKIS,“,0,3,0,0,0,0,2104416438,2104416139,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,LANTZES GLIKAS KOSMAS PERAMA,“,0,3,0,0,0,0,0,0,6944364973,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,LANTZES MARIA PERAMA,“,0,3,0,0,0,0,0,0,6944377135,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,LANTZES MOMTSOS,“,0,3,0,0,0,0,2104007000,0,6944513294,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,OLYMPIAKI CARGO,“,0,3,0,0,0,0,2103565631,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,TNT EKSAGOGON,“,0,3,0,0,0,0,2103543867,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,TNT,“,0,3,0,0,0,0,2108905800,0,0,0,0,0,0,0,0,0,0,0,SHIPPER,0,"),"
(“,CORRPRO BAHRAIN,“,0,1,Manama,6,0,6,+973 973830499,+973 973830470,0,0,0,0,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,ANTI-CORR & ROUL CO.,“,0,1,BUSAN KOREA,7,0,7,82519129013,0,82115503847,82519129104,0,amskorea2003@yahoo.co.kr,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,RITA TRANSFORMERS,“,0,1,0,0,0,0,2104122219,210 4135122,0,210 4133897,0,athanassiou@netone.gr,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,AZIENDA CHIMICA GENOVESE S.R.L.,“,0,1,Via F. Vezzani,8,18-C.P. 6234,8,3.90E+016,0,0,3.90E+016,0,info@acgmarine.com,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,CARBON -TEC,“,0,1,10442 ?????,1,0,1,2105158890,0,0,2105141090,0,carbontec@otenet.gr,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,CATHODIC PROTECTION TECHNOLOGY PTE. LTD.,“,0,1,SINGAPORE 638671,1,0,1,+65 6568623551,0,0,+65 6568616436,0,0,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,CCEL,“,0,1,0,1,0,1,4.41E+016,0,0,0,0,k.snaith@corrpro.co.uk,0p.webster@corrpro.co.uk,0sphilip@cts-middleeast.com,1,0,,0,SUPPLIER,test12,"),"
(“,CIS ELEKTROTECHNIK CMBH,“,0,2,24223 RAISDORF,32,0,9,+494307 7791,0,4.92E+016,+49 (4307) 7896,0,jp@cis-ship.com,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,CORROSERV UK,“,0,2,100 Tapton View Road,10,S41 7LA,,44 0 1246 221970,0,0044 7748983710,4.40E+017,0,corroserv@tiscali.co.uk,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,CORRPRO COMPANIES EUROPE LTD.,“,0,1,Stocton - on - Tees,11,TS18 3HQ,11,+44 01642614106,0,0,+44 01642614100,0,ccel@corrpro.co.uk,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,CP TECH FAR EAST LIMITED,“,0,1,Rm 3201 Admiralty,12,0,16,8.53E+018,+852 85228218023,0,+852 85228219988,0,cptech@pacific.net.hk,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,ELECTROCATALYTIC ( SIEMENS ),“,0,1,Portskewett,13,0,4,0044 0 1291 426500,0044 0 1291 426552,0,0044 0 1291 426501,0,christopher.davidson@siemens.com,0,0,1,0,,0,SUPPLIER,test12,"),"
(“,ELEFTHERIOS J. PAPADOPOULOS,“,0,1,PIRAEUS,1,0,1,2104122822,2104113133,0,2104116781,0,info@papadopoulos-sa.com,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,EMIRATES TECHNO CASTING LLC.,“,0,2,AJMAN,14,0,,971 6 7433669,0,0,971 6 7437635,0,etccp@emirates.net.a.e.,0,0,0,0,0,0,CUSTOMER,0,"),"
(“,GLOBAL ANODES (UK) LTD.,“,0,1,TS23 4EA,4,0,4,4.42E+016,0,4.48E+016,4.42E+016,0,sales@globalanodes.com,a.hatton@globalanodes.com,j.hudson@globalanodes.com,1,0,,0,SUPPLIER,test12,"),"
(“,HANWA ENGINEERING CO. LTD,“,0,1,OSAKA,15,0,15,816-6444-7830,,0,816-644-7831,0,hanwaeng-ito@r2.dion.ne.jp,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,ICP SRL1,“,0,1,Milano,8,20154,8,+39 0233101693,0,0,3902347502,0,postmaster@icpsrl.net,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,INTERGARD PAINTING,“,0,1,"599, Vouliagmenis Ave., 164 52 Argyroupoli,   Greece.",1,0,,21042985140,0,0,2104285149,0,0,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,INTERNATIONAL,“,0,1,Πειραιάς 185 35,1,18535,1,2104295140,0,0,2104295149,0,ip.hellas@internationalpaint.com,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,WCP ENGINEERING & TRADING,“,0,1,Singapore 628371,1,0,1,6568977577,0,0,(65) 68978858,0,bravoky@singnet.com.sg,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,LOKIT POLYMER PTE.LTD.,“,0,1,SINGAPORE 537089,1,0,1,+65 6567446969,0,0,+65 6563823969,0,lokit@starhub.net.sg,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,TECHNOSERVICE LTD.,“,0,1,Πειραιάς,24,0,24,2104621310,0,6944655053,2104631086,0,lvazios@technoservice.gr,0,0,0,0,0,0,SUPPLIER,0,"),"
(“,VALSAMOS - DIGITAL PRINTING,“,0,3,110 Kolokotroni Str.,31,18535,31,2104125064,0,0,2104119939,0,valsamou@hol.gr,0,0,1,0,,0,SHIPPER,test12,"),"
